wavelength_nm,transmission
1.558825999999436590e+03,9.597490469402826241e-01
1.558826999999436566e+03,9.452457328983769891e-01
1.558827999999436543e+03,9.526129369201553621e-01
1.558828999999436519e+03,9.530145825587609254e-01
1.558829999999436495e+03,9.486227338760190309e-01
1.558830999999436472e+03,9.466489530220577597e-01
1.558831999999436448e+03,9.468922378664076378e-01
1.558832999999436424e+03,9.465659654288705038e-01
1.558833999999436401e+03,9.510705954111274840e-01
1.558834999999436377e+03,9.430590934961570193e-01
1.558835999999436353e+03,9.459179364820619051e-01
1.558836999999436330e+03,9.454453537852542944e-01
1.558837999999436306e+03,9.396815367102611116e-01
1.558838999999436282e+03,9.500341823342232095e-01
1.558839999999436259e+03,9.508624000279539690e-01
1.558840999999436235e+03,9.440860400671234887e-01
1.558841999999436212e+03,9.507556264037599902e-01
1.558842999999436188e+03,9.403126399305551386e-01
1.558843999999436164e+03,9.467552545118866902e-01
1.558844999999436141e+03,9.461665597325321642e-01
1.558845999999436117e+03,9.470347369819683836e-01
1.558846999999436093e+03,9.470260627643799500e-01
1.558847999999436070e+03,9.463998467524594727e-01
1.558848999999436046e+03,9.451690444376901201e-01
1.558849999999436022e+03,9.462974262766394862e-01
1.558850999999435999e+03,9.521972405001815076e-01
1.558851999999435975e+03,9.444415764647239309e-01
1.558852999999435951e+03,9.557899003500668345e-01
1.558853999999435928e+03,9.442399618169158293e-01
1.558854999999435904e+03,9.477529271084874640e-01
1.558855999999435880e+03,9.490895781342808535e-01
1.558856999999435857e+03,9.456497816338343965e-01
1.558857999999435833e+03,9.523583024767094951e-01
1.558858999999435810e+03,9.490217323552387896e-01
1.558859999999435786e+03,9.460333025885397928e-01
1.558860999999435762e+03,9.523499891137032769e-01
1.558861999999435739e+03,9.428149720747804885e-01
1.558862999999435715e+03,9.446270054579136710e-01
1.558863999999435691e+03,9.491512127520379538e-01
1.558864999999435668e+03,9.501187793485385003e-01
1.558865999999435644e+03,9.482153749295546552e-01
1.558866999999435620e+03,9.464280829470851364e-01
1.558867999999435597e+03,9.459430319006838506e-01
1.558868999999435573e+03,9.514863588883101242e-01
1.558869999999435549e+03,9.479342718549728097e-01
1.558870999999435526e+03,9.434956672853747062e-01
1.558871999999435502e+03,9.432769330713520750e-01
1.558872999999435478e+03,9.530622989399516465e-01
1.558873999999435455e+03,9.441453094086462716e-01
1.558874999999435431e+03,9.481231732788500954e-01
1.558875999999435408e+03,9.524477588755648760e-01
1.558876999999435384e+03,9.492244373833578219e-01
1.558877999999435360e+03,9.440373046160309700e-01
1.558878999999435337e+03,9.430169548206366326e-01
1.558879999999435313e+03,9.545711329609554152e-01
1.558880999999435289e+03,9.429387594689218055e-01
1.558881999999435266e+03,9.449021705524228709e-01
1.558882999999435242e+03,9.486170825635056314e-01
1.558883999999435218e+03,9.462633655887672246e-01
1.558884999999435195e+03,9.494459024211236997e-01
1.558885999999435171e+03,9.412913861421480233e-01
1.558886999999435147e+03,9.463326609617785934e-01
1.558887999999435124e+03,9.498967881370115052e-01
1.558888999999435100e+03,9.499220908880626757e-01
1.558889999999435076e+03,9.449197416746895062e-01
1.558890999999435053e+03,9.431344615544419163e-01
1.558891999999435029e+03,9.480878918539161759e-01
1.558892999999435006e+03,9.419949172571063789e-01
1.558893999999434982e+03,9.523935693482584730e-01
1.558894999999434958e+03,9.478978318410987702e-01
1.558895999999434935e+03,9.444926509794150382e-01
1.558896999999434911e+03,9.430735828208752780e-01
1.558897999999434887e+03,9.447710436048385452e-01
1.558898999999434864e+03,9.410672184518900085e-01
1.558899999999434840e+03,9.493057220805608543e-01
1.558900999999434816e+03,9.441268731211645004e-01
1.558901999999434793e+03,9.489485908109056567e-01
1.558902999999434769e+03,9.495117214918652460e-01
1.558903999999434745e+03,9.512371529724968910e-01
1.558904999999434722e+03,9.483921704063020819e-01
1.558905999999434698e+03,9.518973240123416169e-01
1.558906999999434674e+03,9.529524252976320220e-01
1.558907999999434651e+03,9.484524317788595171e-01
1.558908999999434627e+03,9.487052554275667848e-01
1.558909999999434604e+03,9.452128224418178126e-01
1.558910999999434580e+03,9.435037778091540650e-01
1.558911999999434556e+03,9.525941240722388681e-01
1.558912999999434533e+03,9.499003407438542101e-01
1.558913999999434509e+03,9.502362123993715048e-01
1.558914999999434485e+03,9.451375784344622222e-01
1.558915999999434462e+03,9.540076139556927792e-01
1.558916999999434438e+03,9.466089737012263194e-01
1.558917999999434414e+03,9.443275583699747289e-01
1.558918999999434391e+03,9.452517068922016152e-01
1.558919999999434367e+03,9.538426423670784970e-01
1.558920999999434343e+03,9.431251482246035822e-01
1.558921999999434320e+03,9.445763018238478859e-01
1.558922999999434296e+03,9.591862725666540079e-01
1.558923999999434272e+03,9.513678199442944239e-01
1.558924999999434249e+03,9.446828695883611182e-01
1.558925999999434225e+03,9.433007177565496670e-01
1.558926999999434202e+03,9.409471228750247995e-01
1.558927999999434178e+03,9.480377629122269667e-01
1.558928999999434154e+03,9.505727726316904880e-01
1.558929999999434131e+03,9.537472591334477112e-01
1.558930999999434107e+03,9.401074972284658715e-01
1.558931999999434083e+03,9.423932609672682759e-01
1.558932999999434060e+03,9.472279302427701886e-01
1.558933999999434036e+03,9.588681484888740281e-01
1.558934999999434012e+03,9.512724041102442740e-01
1.558935999999433989e+03,9.492313091396126223e-01
1.558936999999433965e+03,9.428517217210602430e-01
1.558937999999433941e+03,9.392827710059077351e-01
1.558938999999433918e+03,9.479293971302987787e-01
1.558939999999433894e+03,9.473877966693932118e-01
1.558940999999433870e+03,9.467253108202871026e-01
1.558941999999433847e+03,9.462860625327399466e-01
1.558942999999433823e+03,9.448256274327686555e-01
1.558943999999433800e+03,9.439197113139090600e-01
1.558944999999433776e+03,9.533995373048168576e-01
1.558945999999433752e+03,9.443066091840364162e-01
1.558946999999433729e+03,9.467593363475765855e-01
1.558947999999433705e+03,9.477188123127265884e-01
1.558948999999433681e+03,9.507114321550864666e-01
1.558949999999433658e+03,9.444901654420254644e-01
1.558950999999433634e+03,9.518209247832025710e-01
1.558951999999433610e+03,9.456011430259920747e-01
1.558952999999433587e+03,9.472833654408784332e-01
1.558953999999433563e+03,9.545144839630305134e-01
1.558954999999433539e+03,9.440763041133761746e-01
1.558955999999433516e+03,9.508479489899190895e-01
1.558956999999433492e+03,9.519938786019113142e-01
1.558957999999433468e+03,9.492261211294176215e-01
1.558958999999433445e+03,9.475274912099116431e-01
1.558959999999433421e+03,9.565115049907465528e-01
1.558960999999433398e+03,9.479643713842432762e-01
1.558961999999433374e+03,9.488471168194698713e-01
1.558962999999433350e+03,9.466957433133508237e-01
1.558963999999433327e+03,9.486572111462060475e-01
1.558964999999433303e+03,9.519203786438532600e-01
1.558965999999433279e+03,9.469736980684587691e-01
1.558966999999433256e+03,9.396517999670915833e-01
1.558967999999433232e+03,9.501511945866669695e-01
1.558968999999433208e+03,9.437945577836810429e-01
1.558969999999433185e+03,9.510863726443976596e-01
1.558970999999433161e+03,9.481245289001016818e-01
1.558971999999433137e+03,9.519132147989910475e-01
1.558972999999433114e+03,9.443583434673982202e-01
1.558973999999433090e+03,9.460217634579453083e-01
1.558974999999433066e+03,9.468134234707370478e-01
1.558975999999433043e+03,9.422553476192113697e-01
1.558976999999433019e+03,9.526410556593926104e-01
1.558977999999432996e+03,9.417045710811703385e-01
1.558978999999432972e+03,9.526063946512085545e-01
1.558979999999432948e+03,9.499256010266390327e-01
1.558980999999432925e+03,9.474433942005748843e-01
1.558981999999432901e+03,9.496301740142349956e-01
1.558982999999432877e+03,9.495314779209215184e-01
1.558983999999432854e+03,9.466696579137633405e-01
1.558984999999432830e+03,9.494747830409898670e-01
1.558985999999432806e+03,9.512177207385326128e-01
1.558986999999432783e+03,9.445250496699835185e-01
1.558987999999432759e+03,9.496993427137793153e-01
1.558988999999432735e+03,9.378200343314081477e-01
1.558989999999432712e+03,9.406176962920798079e-01
1.558990999999432688e+03,9.506049530229896405e-01
1.558991999999432664e+03,9.466862693507780424e-01
1.558992999999432641e+03,9.449545627723948682e-01
1.558993999999432617e+03,9.481669320617074348e-01
1.558994999999432594e+03,9.468059351258955036e-01
1.558995999999432570e+03,9.444460076260388082e-01
1.558996999999432546e+03,9.418549291104587606e-01
1.558997999999432523e+03,9.405491708717348409e-01
1.558998999999432499e+03,9.513876351343452109e-01
1.558999999999432475e+03,9.467531214507878268e-01
1.559000999999432452e+03,9.523319601991899752e-01
1.559001999999432428e+03,9.467337947697700429e-01
1.559002999999432404e+03,9.498948969115360574e-01
1.559003999999432381e+03,9.479840101851736422e-01
1.559004999999432357e+03,9.486740148760365310e-01
1.559005999999432333e+03,9.488789643620957337e-01
1.559006999999432310e+03,9.467345683866148498e-01
1.559007999999432286e+03,9.436094767786346038e-01
1.559008999999432262e+03,9.516030463372789905e-01
1.559009999999432239e+03,9.549232521439118271e-01
1.559010999999432215e+03,9.551964613172466700e-01
1.559011999999432192e+03,9.463570438040647126e-01
1.559012999999432168e+03,9.456479532429613588e-01
1.559013999999432144e+03,9.463740083522856894e-01
1.559014999999432121e+03,9.478982794328750794e-01
1.559015999999432097e+03,9.484022650985858283e-01
1.559016999999432073e+03,9.446308640383084265e-01
1.559017999999432050e+03,9.427140923908081671e-01
1.559018999999432026e+03,9.488432518848881614e-01
1.559019999999432002e+03,9.345322821001809110e-01
1.559020999999431979e+03,9.482617160212862828e-01
1.559021999999431955e+03,9.448957665964071717e-01
1.559022999999431931e+03,9.518057777915818196e-01
1.559023999999431908e+03,9.528860907590760432e-01
1.559024999999431884e+03,9.529909147544987080e-01
1.559025999999431860e+03,9.473305135354141981e-01
1.559026999999431837e+03,9.441860832309152407e-01
1.559027999999431813e+03,9.454786370875323254e-01
1.559028999999431790e+03,9.498977850089183050e-01
1.559029999999431766e+03,9.421742091291250842e-01
1.559030999999431742e+03,9.543421785590961992e-01
1.559031999999431719e+03,9.474557628518162078e-01
1.559032999999431695e+03,9.507892688393313474e-01
1.559033999999431671e+03,9.416731496449403105e-01
1.559034999999431648e+03,9.451051947139529341e-01
1.559035999999431624e+03,9.411966637052396889e-01
1.559036999999431600e+03,9.529143844747484104e-01
1.559037999999431577e+03,9.481990424795544437e-01
1.559038999999431553e+03,9.511353049071863408e-01
1.559039999999431529e+03,9.491139521790805667e-01
1.559040999999431506e+03,9.507443987107274674e-01
1.559041999999431482e+03,9.475309207748406903e-01
1.559042999999431458e+03,9.480766842431455066e-01
1.559043999999431435e+03,9.485341039606430824e-01
1.559044999999431411e+03,9.505337159278153258e-01
1.559045999999431388e+03,9.506498072897190399e-01
1.559046999999431364e+03,9.601772140492690344e-01
1.559047999999431340e+03,9.556679965299537116e-01
1.559048999999431317e+03,9.418366629700377635e-01
1.559049999999431293e+03,9.483893748681873070e-01
1.559050999999431269e+03,9.473483006454601618e-01
1.559051999999431246e+03,9.541024817039110983e-01
1.559052999999431222e+03,9.477290322391482835e-01
1.559053999999431198e+03,9.508592324301773369e-01
1.559054999999431175e+03,9.396638717392967743e-01
1.559055999999431151e+03,9.429677448513056337e-01
1.559056999999431127e+03,9.574013391334429413e-01
1.559057999999431104e+03,9.492431508009833152e-01
1.559058999999431080e+03,9.450583283636359022e-01
1.559059999999431056e+03,9.500336356373023650e-01
1.559060999999431033e+03,9.448598884663468311e-01
1.559061999999431009e+03,9.479485906604816492e-01
1.559062999999430986e+03,9.432815620264879408e-01
1.559063999999430962e+03,9.459470862625252163e-01
1.559064999999430938e+03,9.474465501082883767e-01
1.559065999999430915e+03,9.536046082254490130e-01
1.559066999999430891e+03,9.509878974577482547e-01
1.559067999999430867e+03,9.516957003740220689e-01
1.559068999999430844e+03,9.490483847597636080e-01
1.559069999999430820e+03,9.524527472128058170e-01
1.559070999999430796e+03,9.456771295026326074e-01
1.559071999999430773e+03,9.462502268547660078e-01
1.559072999999430749e+03,9.508212472566675011e-01
1.559073999999430725e+03,9.480841140158029479e-01
1.559074999999430702e+03,9.491551290439323996e-01
1.559075999999430678e+03,9.485637684310859186e-01
1.559076999999430654e+03,9.542438965377398885e-01
1.559077999999430631e+03,9.544620801658607601e-01
1.559078999999430607e+03,9.467449671549683643e-01
1.559079999999430584e+03,9.422199027657026660e-01
1.559080999999430560e+03,9.464231306872705751e-01
1.559081999999430536e+03,9.456910040111811133e-01
1.559082999999430513e+03,9.526155524239305894e-01
1.559083999999430489e+03,9.529802515753498238e-01
1.559084999999430465e+03,9.451836556754534824e-01
1.559085999999430442e+03,9.462996122321858383e-01
1.559086999999430418e+03,9.434112538832551964e-01
1.559087999999430394e+03,9.498744673869434774e-01
1.559088999999430371e+03,9.491669307261145772e-01
1.559089999999430347e+03,9.525127149184875464e-01
1.559090999999430323e+03,9.513543720976065377e-01
1.559091999999430300e+03,9.518162661196052365e-01
1.559092999999430276e+03,9.432170414253228108e-01
1.559093999999430253e+03,9.468893288079655024e-01
1.559094999999430229e+03,9.531997935516830500e-01
1.559095999999430205e+03,9.472594592334783181e-01
1.559096999999430182e+03,9.429130475680622681e-01
1.559097999999430158e+03,9.526648047157857402e-01
1.559098999999430134e+03,9.471333097061270800e-01
1.559099999999430111e+03,9.537024288978879216e-01
1.559100999999430087e+03,9.493877212123240650e-01
1.559101999999430063e+03,9.483619894193050515e-01
1.559102999999430040e+03,9.549331057613698048e-01
1.559103999999430016e+03,9.442791826248737586e-01
1.559104999999429992e+03,9.552361406109206587e-01
1.559105999999429969e+03,9.469512705754750126e-01
1.559106999999429945e+03,9.501676005263476332e-01
1.559107999999429921e+03,9.502148162442604074e-01
1.559108999999429898e+03,9.478284583837301991e-01
1.559109999999429874e+03,9.464978769589549312e-01
1.559110999999429851e+03,9.480764168184693252e-01
1.559111999999429827e+03,9.455068204959472533e-01
1.559112999999429803e+03,9.574222672493704067e-01
1.559113999999429780e+03,9.476592420189237087e-01
1.559114999999429756e+03,9.542288839090956598e-01
1.559115999999429732e+03,9.537111034689819133e-01
1.559116999999429709e+03,9.510634350754029187e-01
1.559117999999429685e+03,9.490782921978208053e-01
1.559118999999429661e+03,9.504054156545559406e-01
1.559119999999429638e+03,9.519282349730758819e-01
1.559120999999429614e+03,9.500506850779999457e-01
1.559121999999429590e+03,9.433910582863864747e-01
1.559122999999429567e+03,9.423940396671789399e-01
1.559123999999429543e+03,9.557124561686062281e-01
1.559124999999429519e+03,9.391468536477410867e-01
1.559125999999429496e+03,9.504776434965347409e-01
1.559126999999429472e+03,9.487641720677871815e-01
1.559127999999429449e+03,9.503564575633618450e-01
1.559128999999429425e+03,9.451625424677995158e-01
1.559129999999429401e+03,9.511342634240355087e-01
1.559130999999429378e+03,9.505647508235159915e-01
1.559131999999429354e+03,9.607938512535983966e-01
1.559132999999429330e+03,9.502788311795659082e-01
1.559133999999429307e+03,9.551609456893983552e-01
1.559134999999429283e+03,9.437823443566878412e-01
1.559135999999429259e+03,9.538665376431054721e-01
1.559136999999429236e+03,9.507003063995034253e-01
1.559137999999429212e+03,9.508832122331193348e-01
1.559138999999429188e+03,9.509475634610428108e-01
1.559139999999429165e+03,9.566476612317947881e-01
1.559140999999429141e+03,9.508517331262716921e-01
1.559141999999429117e+03,9.467038212292578914e-01
1.559142999999429094e+03,9.473855388656647891e-01
